id_empresa,nombre_empresa,id_empresa_bandera,direccion,localidad,provincia,region,latitud,longitud
7028,"GRASSO, OMAR ANDRES Y OTROS S.H.",26,Vicente Lopez y Planes 1007,LAS VARILLAS,CORDOBA,Centro,-31.87169,-62.70431
7031,"BORTOT VIRGILIO,BORTOT DANTE Y BORTOT MARIO SH",26,AV. MITRE 4590,SAN MIGUEL,BUENOS AIRES,Pampeana,-34.567616,-58.741786
7032,CARGA SA EF,2,INDEPENDENCIA 1420,LAS HERAS,MENDOZA,Cuyo,-32.84179,-68.81913
7035,LA RED SRL,1,RUTA 7 KM 955,LAS CATITAS,MENDOZA,Cuyo,-33.28599,-68.04881
7040,DSB ASOCIADOS SRL,4,J. A. Roca y Gendarmería Nacional,MAGDALENA,BUENOS AIRES,Pampeana,-35.07403,-57.52765
7041,LIEBANA SRL,2,AV ROCA 2251,MORENO,BUENOS AIRES,Pampeana,-34.602223,-58.724553
7045,MARGARIA E IGLESIAS S.H.,26,"RUTA NAC.Nº9 KM.629,5",ONCATIVO,CORDOBA,Centro,-31.90556,-63.68941
7046,IRIGOYEN HNOS. SOC.DE HECHO DE IRIGOYEN JUSTO MANUEL Y OTROS,29,PTE. PERON Nº4514,DERQUI,BUENOS AIRES,Pampeana,-34.487438,-58.84214
7049,MINOTAURO S.A.,1,RUTA 2 KM. 183,CASTELLI,BUENOS AIRES,Pampeana,-36.099009,-57.808253
7051,EL GRIEGO S.R.L.,2,RUTA 3 KM 1997,FIRTZ ROY,SANTA CRUZ,Patagonia,-47.02535,-67.24789
7052,RODRIGUEZ DIEGO HERNAN,26,77 673,LA PLATA,BUENOS AIRES,Pampeana,-34.910827,-57.956597
7054,TRANSBUS JUNIN S.A.,1,RUTA 188 KM 477,REALICO,LA PAMPA,Pampeana,-35.05339,-64.24113
7056,GNC DEL VISO SA,26,AVDA. A.U. ILLIA KM 44.3 ESQ. GRAL. VIAMONTE,DEL VISO,BUENOS AIRES,Pampeana,-34.455634,-58.816384
7060,L.O.I. S.R.L.,2,BV. 9 DE JULIO 1901,SAN FRANCISCO,CORDOBA,Centro,-31.430751,-62.087686
7063,CALITRI FILOMENA LUCIA Y NIETO HORACIO ALFREDO,2,AVDA ESCALADA 2951,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.66513,-58.46978
7064,COMBUSTIBLES DEL CHACO SRL,1,RUTA 16 KM. 492,TACO POZO,CHACO,Noreste,-25.619927,-63.271582
7065,GASNAT SA,1,BOULOGNE SUR MER 2020,LAS HERAS,MENDOZA,Cuyo,-32.851207,-68.860129
7066,RAGASA GNC S.R.L,1,EX.RUTA 7 KM 48.500,GRAL. RODRIGUEZ,BUENOS AIRES,Pampeana,-34.618152,-58.91114
7067,ORBE SRL,4,LAINEZ 3000,BAHIA BLANCA,BUENOS AIRES,Pampeana,-38.73431,-62.22092
7070,GNC CERRITO,1,PIO COLLIVADINO 26,TEMPERLEY,BUENOS AIRES,Pampeana,-34.752318,-58.368684
7072,TOBAGO S.A.,2,AVENIDA LACAZE 6593,CLAYPOLE,BUENOS AIRES,Pampeana,-34.791616,-58.311399
7073,AGROENERGIA S.A.,26,AV. CIRCUNVALACIÓN Y SCHMIDT,SANTA ROSA,LA PAMPA,Pampeana,-36.64361,-64.27722
7074,PALDEN S.A.,1,RUTA NAC. Nº40 INTERSEC. RUTA PROV. Nº88,TUPUNGATO,MENDOZA,Cuyo,-33.495126,-68.990738
7076,PETROLERA JUJUY S.A.,4,DORREGO 202,SAN SALVADOR DE JUJUY,JUJUY,Noroeste,-24.191972,-65.302298
7078,PARADA SUR SA,4,Dr. ortega 1111,RAWSON,SAN JUAN,Cuyo,-31.57471,-68.5466
7079,AGAF S.A.,26,Av. Fuerza Aerea 4510,CORDOBA,CORDOBA,Centro,-31.43237,-64.24583
7080,DEHEZA S.A.I.C.F.I.,4,PAVON 2099,GERLI,BUENOS AIRES,Pampeana,-34.681701,-58.385423
7082,VIEJO CAMINO AL PERU S.R.L,8,CAMINO DEL PERU 650,YERBA BUENA,TUCUMAN,Cuyo,-26.80819,-65.26264
7083,ECHEVERRIA E HIJOS S.R.L.,2,senguel 6988,GONZALEZ CATAN,BUENOS AIRES,Pampeana,-34.76392,-58.63708
7084,FULL ENERGY S.R.L.,28,EVA PERON 2402,TEMPERLEY,BUENOS AIRES,Pampeana,-34.764485,-58.368306
7086,DON BOSCO SRL,1,AVDA.CASTRO BARROS 6,CORDOBA,CORDOBA,Centro,-31.405183,-64.193688
7089,AUTOMOVIL CLUB ARGENTINO,2,RUTA NAC.150 Y RUTA PROV 436,IGLESIA,SAN JUAN,Cuyo,-30.3217210216645,-69.21017138514
7092,SARATOV S.R.L,1,ruta 20 km10,ALPACHIRI,LA PAMPA,Pampeana,-37.36714,-63.78034
7095,JOSE C PAZ GNC SA,6,H.IRIGOYEN 1394,JOSE C. PAZ,BUENOS AIRES,Pampeana,-34.51728,-58.748668
7097,EISEN SA,1,47 Nº 2255,NECOCHEA,BUENOS AIRES,Pampeana,-38.55278,-58.730003
7100,VERINO S.R.L.,2,AV. TAMBOR DE TACUARI 6095,POSADAS,MISIONES,Noreste,-27.36719,-55.93519
7101,VERINO S.R.L.,2,AV. SAN MARTIN 4151,POSADAS,MISIONES,Noreste,-27.38538,-55.91865
7102,LOS CERRITOS S.A.,26,AV.9 DE JULIO Y ACONCAGUA,JARDIN DE AMERICA,MISIONES,Noreste,-27.03734,-55.22739
7103,MIGUEL ANGEL DALMAS,2,PADRE BUODO 404,JACINTO ARAUZ,LA PAMPA,Pampeana,-38.080143,-63.430838
7104,SUPERMERCADOS MAYORISTAS MAKRO S.A.,28,AV. GRAL PAZ 2202,SAN MARTIN,BUENOS AIRES,Pampeana,-34.5783,-58.5143
7105,EDUARDO GOMEZ Y GUSTAVO GOMEZ S. DE H.,1,BVAR. SAN JUAN Y AMBROSETTI,GUALEGUAY,ENTRE RIOS,Centro,-33.156119,-59.316618
7106,GNC LEZAMA S.A.,1,AV. SAN MARTIN - ESQ. LASTRA,LEZAMA,BUENOS AIRES,Pampeana,-35.871505,-57.897419
7107,ANTENUCHI JUAN CARLOS Y ANTENUCHI DANIEL ERNESTO SOC. HECHO,3,AVDA. DE MAYO Nº 1601,RAMOS MEJIA,BUENOS AIRES,Pampeana,-34.657161,-58.562702
7108,ESTACIÓN DE SERVICIOS RAÚL SRL,2,AV. SAN LORENZO Y GRAL. LAS HERAS 2000,CAPITAN BERMUDEZ,SANTA FE,Centro,-32.81186,-60.71775
7109,GUERIZAR S.A. MAR DEL PLATA,1,PERALTA RAMOS  619,MAR DEL PLATA,BUENOS AIRES,Pampeana,-37.987989922269,-57.5452249901772
7111,GASTAB S.A.,6,ALSINA 375,AVELLANEDA,BUENOS AIRES,Pampeana,-34.665823,-58.368924
7112,GASTAB S.A.,1,AVENIDA DIRECTORIO 1110,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.62952,-58.44309
7115,PAVEARAU S.A.,2,AV. DEL LIBERTADOR Nº 5200,MORENO,BUENOS AIRES,Pampeana,-34.60513,-58.76598
7116,JOSE HERMANOS SRL,26,BV GALVEZ 1599,SANTA FE,SANTA FE,Centro,-31.638164,-60.69216
7117,ESTACION DE SERVICIO GENERAL PEDERNERA,26,HIPOLITO YRIGOYEN 320,VILLA MERCEDES,SAN LUIS,Cuyo,-33.68742,-65.46529
7118,CEFARELLI ROBERTO ADRIAN Y CEFARELLI ADRIANA T,26,SAN MARTIN 5399,ROSARIO,SANTA FE,Centro,-32.99971,-60.648397
7119,SAGAS SRL,1,RUTA 130 Y CALLE PUBLICA,SAN JOSE,ENTRE RIOS,Centro,-32.154278,-58.389022
7121,NUEVA ESTACIÓN DE SERVICIO BOLÍVAR SRL,2,BOLÍVAR  Nº 101 ESQUINA ESPAÑA,SALTA,SALTA,Noroeste,-24.78768,-65.42036
7122,MARCOS PAZ GNC S.A.,2,DOCTOR MARCOZ PAZ 824,MARCOS PAZ,BUENOS AIRES,Pampeana,-34.771911,-58.827125
7123,GNC DEL CARMEN S.A,26,ruta3 km 67.200,CAÑUELAS,BUENOS AIRES,Pampeana,-35.061202,-58.735656
7124,FRADIGAS S.R.L.,1,AV. BELGRANO 1417,AVELLANEDA,BUENOS AIRES,Pampeana,-34.67323,-58.36168
7125,GLC GAS S.A.,29,13 1398,LA PLATA,BUENOS AIRES,Pampeana,-34.93582,-57.935577
7126,GNC ACRUX SRL,1,AV SUAREZ 248,CHIVILCOY,BUENOS AIRES,Pampeana,-34.887318,-60.008406
7127,TECNOLOGIA E INGENIERIA EN CONSTRUCCIONES S.A.,1,BELGRANO 348,MENDOZA,MENDOZA,Cuyo,-32.897419,-68.851593
7129,OLNI COMBUSTIBLES S.A.,4,ALSINA Y ACC.RUTA 33,CARHUE,BUENOS AIRES,Pampeana,-37.17206,-62.74465
7130,MARCELO GOTTIG Y CÍA. SOC.COL.,28,"RUTA NAC. Nº 127 KM.196,400",FEDERAL,ENTRE RIOS,Centro,-30.9621,-58.80698
7131,BURATO GNC,1,CALLE 1 ENTRE 18 Y 19,MAYOR BURATOVICH,BUENOS AIRES,Pampeana,-39.257658,-62.598044
7133,MIGUEL TALLARICO E HIJOS S.R.L.,28,AVDA.GOB. VERGARA 2004,VILLA TESEI,BUENOS AIRES,Pampeana,-34.6193,-58.6343
7134,KM.808 S.R.L.,4,RUTA NACIONAL 3 KM. 808,PEDRO LURO,BUENOS AIRES,Pampeana,-39.51424,-62.67488
7137,ROBERTO OTERO Y JAVIER LOPEZ SH,2,Av Rivadavia 6045,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.62423,-58.45066
7138,ROBERTO OTERO Y JAVIER LOPEZ SH,2,AV DIRECTORIO 802,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.62891,-58.438732
7140,METGER SA,26,BV.HIPOLITO YRIGOYEN 901,RAFAELA,SANTA FE,Centro,-31.26107,-61.49344
7142,ALT ALBERTO RAFAEL Y ALT HÉCTOR JOSÉ S.H.,26,LUCIO V ROSSI 41,ALTA GRACIA,CORDOBA,Centro,-31.64516,-64.43349
7143,SERVISUR S.R.L.,8,AV. POLONIA 2370,SALTA,SALTA,Noroeste,-24.81867,-65.41089
7144,RAUL E ALONSO SRL,2,Av Lopez y Planes 3524,POSADAS,MISIONES,Noreste,-27.3725,-55.91182
7147,ESTACION COFICO SRL,1,BEDOYA 701,CORDOBA,CORDOBA,Centro,-31.39823,-64.18681
7151,PROYECTOS URBANISTICOS S.A.,4,Hipolito Irigoyen 520,CIUDADELA,BUENOS AIRES,Pampeana,-34.634514,-58.546208
7152,OPERADORA DE ESTACIONES DE SERVICIOS S.A.,2,RUTA 205 KM 65.750,CAÑUELAS,BUENOS AIRES,Pampeana,-35.04167,-58.76205
7154,ABRAHAM HNOS. S.A.,4,Av. Mitre Oeste 284,JUNIN,MENDOZA,Cuyo,-33.14327,-68.48874
7155,OPERADORA DE ESTACIONES DE SERVICIOS S.A.,2,ACONQUIJA 1784,YERBA BUENA,TUCUMAN,Cuyo,-26.81344,-65.29467
7157,ABRAHAM HNOS. S.A.,2,Variante Ruta Prov. 50 KM. 1010,PALMIRA,MENDOZA,Cuyo,-33.05244,-68.53621
7161,LAS CENTENARIAS SRL,2,JUAN IGNACIO GORRITI 411,SAN PEDRO,JUJUY,Noroeste,-24.227965,-64.863643
7162,COOP.AGROP. PCIA. ROQUE SAENZ PEÑA LTDA.,1,SARGENTO CABRAL 46,SAENZ PEÑA,CHACO,Noreste,-26.79697,-60.43656
7164,GEMINIS GAS SRL,1,AVENIDA PALACIOS Nº 1206,ORAN,SALTA,Noroeste,-23.151737,-64.326711
7165,DUAL CENTER GROUP S.A.,4,Parana 4106,MUNRO,BUENOS AIRES,Pampeana,-34.51097,-58.52614
7166,PETRANOR SRL,8,AVDA EXODO N° 429,SAN SALVADOR DE JUJUY,JUJUY,Noroeste,-24.19531,-65.29728
7168,CHAVARINI JOSE LUIS,26,SAN MARTIN 911 Y 9 DE JULIO,SAN CARLOS SUD,SANTA FE,Centro,-31.762014,-61.101484
7170,ZAMPAR,1,ruta nacional nº 11 km 748 km 748,MALABRIGO,SANTA FE,Centro,-29.36023,-59.9724
7171,JEMAGAS III,1,PAUL HARRIS 35,COLONIA CAROYA,CORDOBA,Centro,-31.012683,-64.071208
7173,TRANSATLANTICA SA,28,AV.CONSTITUCION 7572,MAR DEL PLATA,BUENOS AIRES,Pampeana,-37.95504,-57.58017
7175,SION SRL,1,AV. PALACIOS ESQ. IGUAZU,ORAN,SALTA,Noroeste,-23.154029,-64.327149
7180,COMBUSTIBLE SAN PEDRO SRL,2,AV.GONZALEZ LELONG 1701,FORMOSA,FORMOSA,Noreste,-26.179811,-58.187522
7189,ZAMPAR,1,RIVADAVIA 1602,VERA,SANTA FE,Centro,-29.465609,-60.211078
7191,OESTE BAIRES S.R.L.,4,RUTA 40 KM. 48.200,MARCOS PAZ,BUENOS AIRES,Pampeana,-34.787043,-58.835403
7192,G.N.C. DE LA VILLA S.R.L.,2,RUTA 20 KM 18 ACC. A MALAGUEÑO,MALAGUEÑO,CORDOBA,Centro,-31.44116,-64.34604
7196,LEGUIZA JOSE LUIS,2,ruta nacional 79 0,OLTA,LA RIOJA,Noroeste,-30.63808,-66.26904
7199,COMBUSTIBLES DEL SUR S.R.L.,8,JOSE MARMOL 1139 ESQ.,AGUILARES,TUCUMAN,Cuyo,-27.4321332231631,-65.6131401928569
7200,NUEVA BARATOK S.A.,2,AVENIDA SAN MARTIN 1385,R. SOURDEAUX,BUENOS AIRES,Pampeana,-34.49314,-58.65676
7202,ESTACION DE SERVICIO DON ANTONIO COOPERATIVA DE TRABAJO LIMITADA,1,PASTEUR Y F.M. ESQUIU 0,RIVERA,BUENOS AIRES,Pampeana,-37.15406,-63.24661
7203,COMBUSTIBLES DEL LITORAL S.A.,1,Av. Gral Artigas 2348,GUALEGUAYCHU,ENTRE RIOS,Centro,-33.02398,-58.53806
7204,LA EMANCIPACION SOCIEDAD COOPERATIVA,1,DIAGONAL BELGRANO 135,DARREGUEIRA,BUENOS AIRES,Pampeana,-37.68773,-63.16194
7205,CANEVA JORGE ALBERTO,2,SAN MARTIN 1294,SARMIENTO,SANTA FE,Centro,-31.05789,-61.16739
7208,KALPAT S.A.,2,RIVADAVIA 1185,AVELLANEDA,BUENOS AIRES,Pampeana,-34.67205,-58.39481
7209,NEUMASHOP NARVAEZ S.A,4,bandera de los andes 2077,GUAYMALLEN,MENDOZA,Cuyo,-32.89659,-68.80982
7210,IRIBARREN Y DESPOSITO S.R.L.,1,AV.PRIMERA JUNTA 1002,TRES ARROYOS,BUENOS AIRES,Pampeana,-38.37661,-60.25583
7211,AGRICULTORES FEDERADOS ARGENTINOS S.C.L.,1,Bv. Colon 1031,CASILDA,SANTA FE,Centro,-33.04862,-61.14762
7212,ULTRAGAS SA,8,AV ALSINA  1678,SGO. DEL ESTERO,SANTIAGO DEL ESTERO,Noroeste,-27.805147,-64.270198
7217,AUTOMOVIL CLUB ARGENTINO,2,AV. SAN MARTIN 1905,EL DORADO,MISIONES,Noreste,-26.40803,-54.60491
7218,TECNOLOGIA D´ATRI SRL,26,BRASIL 2984,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.63377,-58.40586
7219,ESTACION DE SERVICIOS SATRAGNO SRL,2,JUAN MANUEL DE ROSAS 13330,GREGORIO DE LA FERRERE,BUENOS AIRES,Pampeana,-34.75353,-58.61362
7220,MICOZZI LUIS RICARDO,1,RIVADAVIA 679,LOS SURGENTES,CORDOBA,Centro,-32.9863,-62.01841
7221,COMBUSTIBLES AVENIDA KENNEDY S.A.,2,AV. PRESIDENTE PERON 3002,SAN JUSTO,BUENOS AIRES,Pampeana,-34.674791,-58.558602
7222,AUTOMOVIL CLUB ARGENTINO,2,moreno 590,TINOGASTA,CATAMARCA,Noroeste,-28.06604,-67.56335
7223,GRONDAL S.A.,4,AV. LOPEZ Y PLANES 4965,POSADAS,MISIONES,Noreste,-27.371472,-55.92564
7224,GNC MAR S.A.,1,AV. JUAN B. JUSTO 2590,MAR DEL PLATA,BUENOS AIRES,Pampeana,-38.023208,-57.565924
7225,NATALE OSCAR ANTONIO,3,AV.RIVADAVIA 210,TRES ARROYOS,BUENOS AIRES,Pampeana,-38.378653,-60.277566
7227,SERVICIO TABLADA S.R.L.,4,MONSEÑOR BUFANO 5390,LA TABLADA,BUENOS AIRES,Pampeana,-34.69924,-58.54211
7228,PETRASOL SRL,2,HIPOLITO YRIGOYEN 1301,SALTA,SALTA,Noroeste,-24.8085,-65.39618
7229,BRIMAK S.R.L.,26,ARÉVALO 100,LOBOS,BUENOS AIRES,Pampeana,-35.17756,-59.09045
7230,SORBONA COMBUSTIBLES S.A.,4,RUTA NAC. Nº 5 KM 365,PEHUAJO,BUENOS AIRES,Pampeana,-35.834398,-61.860597
7231,GUSTAVO F ROMERO SRL,1,ACCESO AVELLANEDA 2700,PEHUAJO,BUENOS AIRES,Pampeana,-35.82987,-61.86557
7233,BARON JOSE ANTONIO,1,RIVADAVIA 1685,LIBERTADOR GRAL. SAN MARTIN,ENTRE RIOS,Centro,-32.066961,-60.446841
7234,SANTA CATALINA S.R.L,6,Av. SANTA CATALINA 4992,POSADAS,MISIONES,Noreste,-27.3928,-55.912739
7237,SAN URBANO S.A.,2,DUARTE QUIROS 1651,CORDOBA,CORDOBA,Centro,-31.41239,-64.20745
7240,INVERT S.A.,2,EX COMBATIENTE JUAN SANCHEZ 64,SAN FERNANDO,BUENOS AIRES,Pampeana,-34.44444,-58.57849
7243,CODIGAS S.A.,4,EVA PERON 2798,LIBERTAD,BUENOS AIRES,Pampeana,-34.681748,-58.67567
7246,GALLEGOS NÉLIDA ELSA,1,9 DE JULIO 101,CNEL. BOGADO,SANTA FE,Centro,-33.31405,-60.6019
7248,SUC.RODOLFO JULIO ALLAIS,1,AVDA GRAL SAN MARTIN Y PASCO,VILLA HUIDOBRO,CORDOBA,Centro,-34.83695,-64.58334
7249,COMBUSTIBLES ALTERNATIVOS S.A.,26,CRISÓLOGO LARRALDE 3186,EL TALAR DE PACHECO,BUENOS AIRES,Pampeana,-34.44512,-58.59753
7250,RATTA SRL,2,REPUBLICA DEL LIBANO 1678,RAWSON,SAN JUAN,Cuyo,-31.56144,-68.55006
7251,MANILA SRL,26,SARMIENTO Y BLAS PARERA,PIRANE,FORMOSA,Noreste,-25.74103,-59.10122
7253,LUTAC SA,4,LUCIANO VALETTE 1296,LUIS GUILLON,BUENOS AIRES,Pampeana,-34.794907,-58.461768
7255,OPESSA,2,RUTA NAC. 52 ASC. PASO DE JAMA,SUSQUES,JUJUY,Noroeste,-23.401412,-67.3671871
7257,CORREDOR 14 S.A.,4,RUTA PROVINCIA n* 22 KILOMETRO N* 04,CONCORDIA,ENTRE RIOS,Centro,-31.39552,-58.09904
7258,CENTRO BEBIDAS SRL,4,AV. FUERZA AEREA 3218,CORDOBA,CORDOBA,Centro,-31.431479,-64.231219
7261,EL PARQUE DE CEIBAS S.R.L.,4,RUTA 14 KM 5,CEIBAS,ENTRE RIOS,Centro,-33.455855,-58.802047
7262,PICO HERMANOS SRL,4,BVAR. ROQUE SAENZ PEÑA 1905,CHABAS,SANTA FE,Centro,-33.242263,-61.357071
7263,ONAS C.A.P.S.A.,28,JOSE M. ROSA 4091 BIS,ROSARIO,SANTA FE,Centro,-32.87132,-60.69997
7267,ATREU-CO COOPERATIVA AGROPECUARIA LIMITADA,26,"RUTA PROV.Nº 1 Km 264,5",MACACHIN,LA PAMPA,Pampeana,-37.152515,-63.666544
7274,SIK COMBUSTIBLES S.R.L.,26,Velez Sarfield 851,CONCORDIA,ENTRE RIOS,Centro,-31.390998,-58.035661
7275,KM 72 S.R.L.,2,"RUTA NACIONAL Nº 3, KM 72,500",CAÑUELAS,BUENOS AIRES,Pampeana,-35.10823,-58.73574
7276,CAZÓN SRL,28,Cazon 585,TIGRE,BUENOS AIRES,Pampeana,-34.43028,-58.57079
7277,DUAL TIGRE SA,28,Acceso Tigre y Larralde -,TIGRE,BUENOS AIRES,Pampeana,-34.44075,-58.58157
7278,SERVISUR S.R.L.,2,Av. Belgrano esq. Rep de Siria 1817,SALTA,SALTA,Noroeste,-24.786262,-65.427478
7279,ULTRAGAS SA,1,Colon 889,SAN MIGUEL DE TUCUMAN,TUCUMAN,Cuyo,-26.83736,-65.235697
7284,EL PALMERAL S.R.L.,1,RUTA DE LA TRADICION 8474,9 DE ABRIL,BUENOS AIRES,Pampeana,-34.73622,-58.49979
7287,COMBUSTIBLES SERRANOS S.R.L.,2,DEL VALLE 450,BALCARCE,BUENOS AIRES,Pampeana,-37.84421,-58.25887
7288,DUOCOM SRL,1,rodriguez peña 1599,CORDOBA,CORDOBA,Centro,-31.395739,-64.190336
7289,LEVEAL S.A.,1,RUTA 8 KM. 175,ARRECIFES,BUENOS AIRES,Pampeana,-34.05957,-60.09632
7290,PETROLERA ANVA S.R.L.,4,9 de julio 400,LULES,TUCUMAN,Cuyo,-26.92665,-65.33445
7291,COLOPOTO SA,4,MARCELO T DE ALVEAR 4691,CASEROS,BUENOS AIRES,Pampeana,-34.625728,-58.563108
7294,COOPERATIVA AGRICOLA GANADERA DE VIDELA LIMITADA,1,JUAN DE GARAY 568,VIDELA,SANTA FE,Centro,-30.94199,-60.65789
7297,HECTOR A. REGINA AUTOMOTORES SRL,2,OV. LAGOS 3595,ROSARIO,SANTA FE,Centro,-32.974794,-60.669132
7299,TOMÁS RAMÓN ANTONIO,24,Av.Eva Peron 3668/70,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.64604,-58.46665
7301,"SBARBATI, FELICE Y MAGNO SA",2,RUTA NACIONAL 33 134.5,PIGUE,BUENOS AIRES,Pampeana,-37.59286,-62.41933
7304,ANGIONI NESTOR ORLANDO,1,RUTA NACIONAL 16 KM 56,MAKALLE,CHACO,Noreste,-27.19432,-59.28855
7306,LA ANGOSTURA S.R.L.,8,AVDA.MATE DE LUNA 3796 ESQ.HELGUERA,SAN MIGUEL DE TUCUMAN,TUCUMAN,Cuyo,-26.82082,-65.25294
7307,MATI SA,4,Av. Belgrano 1990 ruta prov. nº 1,LA BANDA,SANTIAGO DEL ESTERO,Noroeste,-27.74589,-64.25998
7308,OPERADORA DE ESTACIONES DE SERVICIOS S.A.,2,AUTOPISTA P E ARAMBURU KM 256 Este,FIGHIERA,SANTA FE,Centro,-33.22699,-60.45886
7309,VICTOM S.A.,4,SAN MARTÌN 173,PUERTO GRAL. SAN MARTIN,SANTA FE,Centro,-32.71762,-60.73139
7310,PATRIGAS S.A.,1,COMBATE DE LOS POZOS 1243,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.62355,-58.392934
7311,AMALIA VICCINO,3,CHANETON 399,NEUQUEN,NEUQUEN,Patagonia,-38.95919,-68.07009
7314,A. Y A. JACOB S.R.L.,26,SAN MARTIN Y ESTRADA S/N,CRESPO,ENTRE RIOS,Centro,-32.03306,-60.30972
7316,POZZO ARDIZZI S.A.,2,PUEYRREDON 358,VIEDMA,RIO NEGRO,Patagonia,-40.8097,-62.99983
7318,ESTACION R.L. (V),4,RUTA 157 Y AV. ALEM,BELLA VISTA,TUCUMAN,Cuyo,-27.039248,-65.296105
7319,MARIA SILVIA MONTEPORSI S.R.L.,1,Santa Fe 310,ELISA,SANTA FE,Centro,-30.695383,-61.049051
7321,TUIN S.R.L.,4,Edison 1610,AVELLANEDA,BUENOS AIRES,Pampeana,-34.655269,-58.33713
7322,ESDH,4,TACUARI 890 RUTA PCIAL. NRO. 13,LAS VARILLAS,CORDOBA,Centro,-31.85654,-62.72296
7324,ESSO RUTA 38,26,RUTA NAC. 38 Y MANUEL VILLANUEVA,CHAMICAL,LA RIOJA,Noroeste,-30.35143,-66.31232
7325,VERMAZ SRL,2,25 DE MAYO Y GOBERNADOR GREGORES,PICO TRUNCADO,SANTA CRUZ,Patagonia,-46.79331,-67.96057
7326,VERMAZSRL,2,RUTA1215 Y 520,PICO TRUNCADO,SANTA CRUZ,Patagonia,-46.79611,-67.94898
7329,ALCIDES E. PHISALIX S.A.,2,BELGRANO 498,SAN CARLOS CENTRO,SANTA FE,Centro,-31.72663,-61.09163
7330,COMBUSTIBLES VILLA MARIA SA,26,Buenos Aires 2189,VILLA MARIA,CORDOBA,Centro,-32.40339,-63.2317
7331,RAVENA JUAN RAMON RAVENA CRISTINA INES SELLA ALBERTO Y SELLA MARIO SH,4,Mitre 949,QUILMES,BUENOS AIRES,Pampeana,-34.72611,-58.25081
7332,RAFITA SA,26,TARIGO 1109,ROQUE PEREZ,BUENOS AIRES,Pampeana,-35.402582,-59.335465
7333,AZUL COMBUSTIBLES SA,4,ROQUE SAENZ PEÑA 1951,ESPERANZA,SANTA FE,Centro,-31.4542989687658,-60.9127837220764
7334,GNC DEL COMAHUE S.A.,1,BUENOS AIRES SUR 50,PLOTTIER,NEUQUEN,Patagonia,-38.957295,-68.227399
7335,LAS FLORES GNC S.A.,2,M.V. PAZ 1410,LAS FLORES,BUENOS AIRES,Pampeana,-36.02618,-59.08436
7337,EL PRACTICO S.A.,1,Avda. Velez Sarfield 4253,CORDOBA,CORDOBA,Centro,-31.460239,-64.20119
7338,CASO GAS SA,29,AV. 3 DE FEBRERO Y AV. SARMIENTO 1100,SAN PEDRO,BUENOS AIRES,Pampeana,-33.68347,-59.66187
7339,CONAFE S.R.L.,4,AV.ALBERDI 399,ROSARIO,SANTA FE,Centro,-32.923697,-60.679156
7340,SAVOIA S.A.,26,COMODORO RIVADAVIA 315,CARMEN DE PATAGONES,BUENOS AIRES,Pampeana,-40.800308,-62.982327
7342,ZANDEGIACOMI EDUARDO EMILIO,2,AV.RIVADAVIA 675,URDAMPILLETA,BUENOS AIRES,Pampeana,-36.42811,-61.42492
7343,BERNHARDT CARLOS RODOLFO Y BERNHARDT LUIS MARTIN SH,26,URQUIZA Y COLATERAL AGUIRRE ALMADA,FEDERAL,ENTRE RIOS,Centro,-30.951523,-58.785823
7344,MARCOS PAZ GNC S.A,4,RUTA 40 KM 67,GRAL. LAS HERAS,BUENOS AIRES,Pampeana,-34.916743,-58.953221
7347,SU-MI S.A.,28,AVENIDA SAN MARTIN ESQUINA MONSEÑOR DE ANDREA,VILLA DOLORES,CORDOBA,Centro,-31.95353,-65.17226
7350,AZUL COMBUSTIBLES SA,4,RUTA NAC. NRO 34 KM 343,ARRUFO,SANTA FE,Centro,-30.224,-61.731
7351,MICA S.A.,2,RUTA 3 KM.1462,TRELEW,CHUBUT,Patagonia,-43.22815,-65.29981
7352,ESI GAS SA,1,LINIERS 679,ROSARIO,SANTA FE,Centro,-32.935223,-60.698647
7353,FABRICCINI EDUARDO C. Y FABRICCINI ENZO V. S.H,2,RUTA NAC. Nº 34 Y PROV. Nº 65 KM 85,SAN GENARO,SANTA FE,Centro,-32.38103,-61.35572
7354,TWO BROTHERS S.A.,1,CHILE Y MARIANO MORENO,LUJAN,MENDOZA,Cuyo,-33.032278,-68.894716
7357,GNC LARRALDE S.A.,1,CRISÓLOGO LARRALDE 345A,SARANDI,BUENOS AIRES,Pampeana,-34.692749,-58.351192
7358,LUMER SRL,8,AV. VIRREY TOLEDO 522,SALTA,SALTA,Noroeste,-24.78402,-65.40272
7362,LA EFECTIVA S.A.,1,ALBERDI 528,GUAYMALLEN,MENDOZA,Cuyo,-32.892182,-68.828532
7363,BC COMBUSTIBLES SA,1,21 960,AVELLANEDA,SANTA FE,Centro,-29.12403,-59.65367
7364,COMBUSTIBLE DEL NORTE S.R.L.,28,RUTA NACIONAL Nº 9 KM 1348,BENJAMIN PAZ,TUCUMAN,Cuyo,-26.37086,-65.29392
